"","lr_cols_data.day","lr_cols_data.year","lr_cols_data.mo","lr_cols_data.da","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"1175",5,2016,12,30,0.358116480793061,0.437070938215103,0.00153147854265389,0.988235294117647,0.406417112299465,0.232736572890026,0.246119733924612,0.363957597173145,0.385185185185185,0.0860927152317881,NA,1,0.454202077431539
"1176",1,2017,1,2,0.382899628252788,0.479405034324943,0.00462772863975852,0.823529411764706,0.358288770053476,0.209718670076726,0.0687361419068736,0.387514723203769,0.433333333333333,0,NA,0,0.32766761095373
"1177",2,2017,1,3,0.392812887236679,0.598398169336384,0.00326271515608873,0.270588235294118,0.598930481283422,0.332480818414322,0.266075388026608,0.328621908127208,0.433333333333333,0.0662251655629139,NA,0,0.525967894239849
"1178",3,2017,1,4,0.448574969021066,0.575514874141876,0.00108757171869624,0.752941176470588,0.32620320855615,0.309462915601023,0.288248337028825,0.434628975265018,0.469135802469136,0.108167770419426,NA,0,0.46081208687441
"1179",4,2017,1,5,0.285006195786865,0.255148741418764,0.00244148753176708,1,0.374331550802139,0.209718670076726,0.266075388026608,0.341578327444052,0.309876543209877,0,NA,0,0.424929178470255
"1180",5,2017,1,6,0.270136307311029,0.331807780320366,0.00305185941470885,0.764705882352941,0.235294117647059,0.130434782608696,0.0221729490022173,0.222614840989399,0.309876543209877,0.00883002207505519,NA,1,0.470254957507082
"1181",1,2017,1,9,0.12639405204461,0.184210526315789,0.0054267609228823,1,0.245989304812834,0.130434782608696,0.0687361419068736,0.11660777385159,0.149382716049383,0,0.129807692307692,0,0.535410764872521
"1182",2,2017,1,10,0.239157372986369,0.323798627002288,0.0051604168285077,1,0.213903743315508,0.130434782608696,0,0.268551236749117,0.149382716049383,0,0.0913461538461539,0,0.46742209631728
"1183",3,2017,1,11,0.463444857496902,0.581235697940503,0.00398406374501993,0.941176470588235,0.283422459893048,0.232736572890026,0.133037694013304,0.434628975265018,0.444444444444444,0.0573951434878587,0.0913461538461539,0,0.497639282341832
"1184",4,2017,1,12,0.584882280049566,0.702517162471396,0.0033071058384845,0.870588235294118,0.336898395721925,0.153452685421995,0.155210643015521,0.599528857479387,0.496296296296296,0.0684326710816777,NA,0,0.513692162417375
"1185",5,2017,1,13,0.532837670384139,0.558352402745995,0.00407284510981146,1,0.342245989304813,0.209718670076726,0.177383592017738,0.586572438162544,0.420987654320988,0.011037527593819,NA,0,0.474032105760151
"1186",1,2017,1,16,0.329615861214374,0.377574370709382,0.00451675193376911,1,0.165775401069519,0.104859335038363,NA,0.328621908127208,0.346913580246914,0,0,0,0.354107648725212
"1187",2,2017,1,17,0.391573729863693,0.496567505720824,0.00389528238022838,0.6,0.203208556149733,0.179028132992327,0.0687361419068736,0.328621908127208,0.346913580246914,0,NA,0,0.524079320113314
"1188",3,2017,1,18,0.381660470879802,0.580091533180778,0.0027411246379385,0.552941176470588,0.336898395721925,0.179028132992327,0.0221729490022173,0.305064782096584,0.438271604938272,0.0905077262693157,NA,0,0.422096317280453
"1189",4,2017,1,19,0.417596034696407,0.549199084668192,0.00305185941470885,1,0.160427807486631,0.130434782608696,NA,0.39811542991755,0.444444444444444,0.0132450331125828,NA,0,0.479697828139754
"1190",5,2017,1,20,0.415117719950434,0.526315789473684,0.00300746873231309,0.917647058823529,0.213903743315508,0.153452685421995,NA,0.39811542991755,0.458024691358025,0,NA,0,0.474976392823418
"1191",1,2017,1,23,0.406443618339529,0.553775743707094,0.00214185042559566,0.905882352941176,0.828877005347594,0.542199488491049,0.534368070953437,0.374558303886926,0.416049382716049,0.011037527593819,NA,0,0.533522190745987
"1192",2,2017,1,24,0.344485749690211,0.550343249427918,0.000754641600728002,0.329411764705882,0.566844919786096,0.437340153452685,0.401330376940133,0.341578327444052,0.409876543209877,0.36644591611479,NA,0,0.436260623229462
"1193",3,2017,1,25,0.397769516728625,0.496567505720824,0.00147599018965919,0.976470588235294,0.342245989304813,0.232736572890026,0.155210643015521,0.387514723203769,0.409876543209877,0.150110375275938,NA,0,0.447592067988669
"1194",4,2017,1,26,0.505576208178439,0.54233409610984,0.000976595012706828,0.976470588235294,0.272727272727273,0.309462915601023,0.288248337028825,0.458186101295642,0.532098765432099,0,NA,0,0.435316336166195
"1195",5,2017,1,27,0.413878562577447,0.430205949656751,0.00145379484846131,1,0.417112299465241,0.232736572890026,0.288248337028825,0.341578327444052,0.469135802469136,0.00441501103752759,NA,0,0.454202077431539
"1196",1,2017,1,30,0.324659231722429,0.307780320366133,0.0020974597431999,1,0.262032085561497,0.179028132992327,0.0421286031042129,0.328621908127208,0.358024691358025,0,NA,0,0.418319169027384
"1197",2,2017,1,31,0.258983890954151,0.329519450800915,0.00269673395554273,0.705882352941177,0.235294117647059,0.130434782608696,NA,0.257950530035336,0.298765432098765,0,NA,1,0.442870632672332
"1198",3,2017,2,1,0.386617100371747,0.453089244851259,0.00256356190835544,0.905882352941176,0.219251336898396,0.153452685421995,0.133037694013304,0.374558303886926,0.298765432098765,0.0132450331125828,NA,0,0.445703493862134
"1199",4,2017,2,2,0.385377942998761,0.402745995423341,0.00315173845009932,1,0.251336898395722,0.209718670076726,0.155210643015521,0.374558303886926,0.385185185185185,0,NA,0,0.457034938621341
"1200",5,2017,2,3,0.275092936802974,0.274599542334096,0.00364003595645274,1,0.27807486631016,0.179028132992327,0.0221729490022173,0.352179034157833,0.298765432098765,0,NA,0,0.478753541076487
"1201",1,2017,2,6,0.411400247831475,0.382151029748284,0.00307405475590674,1,0.294117647058824,0.130434782608696,0.133037694013304,0.387514723203769,0.420987654320988,0,NA,0,0.439093484419263
"1202",2,2017,2,7,0.382899628252788,0.548054919908467,0.00273002696733956,0.470588235294118,0.283422459893048,0.209718670076726,0.0909090909090909,0.39811542991755,0.420987654320988,0.0132450331125828,NA,0,0.49480642115203
"1203",3,2017,2,8,0.464684014869889,0.605263157894737,0.00159806456624754,0.388235294117647,0.20855614973262,0.130434782608696,NA,0.55359246171967,0.420987654320988,0.0529801324503311,NA,1,0.53918791312559
"1204",4,2017,2,9,0.308550185873606,0.418764302059497,0.00166465058984119,0.435294117647059,0.491978609625668,0.363171355498721,0.401330376940133,0.55359246171967,0.246913580246914,0.0750551876379691,NA,1,0.382436260623229
"1205",5,2017,2,10,0.195786864931846,0.219679633867277,0.00350686390926545,1,0.438502673796791,0.309462915601023,0.288248337028825,0.341578327444052,0.211111111111111,0.181015452538631,0.0384615384615385,0,0.572237960339943
"1206",1,2017,2,13,0.332094175960347,0.431350114416476,0.00199758070780943,0.976470588235294,0.529411764705882,0.462915601023018,0.443458980044346,0.292108362779741,0.346913580246914,0.0971302428256071,0.0384615384615385,0,0.509915014164306
"1207",2,2017,2,14,0.299876084262701,0.363844393592677,0.00266344094374591,1,0.294117647058824,0.209718670076726,0.177383592017738,0.292108362779741,0.322222222222222,0.00441501103752759,0.0384615384615385,0,0.553352219074599
"1208",3,2017,2,15,0.395291201982652,0.486270022883295,0.00123184143648248,0.929411764705882,0.245989304812834,0.332480818414322,0.246119733924612,0.374558303886926,0.322222222222222,0,0.0384615384615385,0,0.473087818696884
"1209",4,2017,2,16,0.312267657992565,0.367276887871854,0.00123184143648248,1,0.475935828877005,0.258312020460358,0.246119733924612,0.374558303886926,0.358024691358025,0,NA,0,0.519357884796978
"1210",5,2017,2,17,0.29368029739777,0.310068649885584,0.00229721781398085,1,0.443850267379679,0.232736572890026,0.177383592017738,0.305064782096584,0.298765432098765,0,NA,0,0.545797922568461
"1211",1,2017,2,20,0.521685254027262,0.439359267734554,0.0033625941914792,1,0.304812834224599,0.258312020460358,0.133037694013304,0.586572438162544,0.507407407407407,0,NA,0,0.307837582625118
"1212",2,2017,2,21,0.401486988847584,0.363844393592677,0.00418382181580087,1,0.294117647058824,0.179028132992327,0.0687361419068736,0.469964664310954,0.396296296296296,0,NA,0,0.359773371104816
"1213",3,2017,2,22,0.480793060718711,0.553775743707094,0.00310734776770356,0.976470588235294,0.18716577540107,0.104859335038363,0.110864745011086,0.493521790341578,0.396296296296296,0,NA,0,0.354107648725212
"1214",4,2017,2,23,0.552664188351921,0.662471395881007,0.00248587821416284,0.823529411764706,0.117647058823529,0.130434782608696,NA,0.586572438162544,0.496296296296296,0,NA,0,0.452313503305005
"1215",5,2017,2,24,0.672862453531599,0.739130434782609,0.00258575724955331,0.988235294117647,0.272727272727273,0.179028132992327,0.0909090909090909,0.646643109540636,0.520987654320988,0,NA,0,0.524079320113314
"1216",1,2017,2,27,0.418835192069393,0.368421052631579,0.00422821249819662,1,0.320855614973262,0.179028132992327,0.0421286031042129,0.447585394581861,0.409876543209877,0,NA,0,0.413597733711048
"1217",2,2017,2,28,0.52912019826518,0.576659038901602,0.00416162647460298,0.976470588235294,0.171122994652406,0.153452685421995,NA,0.517078916372202,0.409876543209877,0,NA,0,0.461756373937677
"1218",3,2017,3,1,0.622057001239158,0.760869565217391,0.00205306906080414,0.835294117647059,0.240641711229947,0.153452685421995,0.110864745011086,0.646643109540636,0.555555555555556,0,NA,0,0.442870632672332
"1219",4,2017,3,2,0.540272614622057,0.47025171624714,0.00155367388385178,1,0.53475935828877,0.411764705882353,0.507760532150776,0.646643109540636,0.482716049382716,0.0264900662251656,NA,0,0.520302171860246
"1220",5,2017,3,3,0.323420074349442,0.250572082379863,0.00361784061525486,1,0.347593582887701,0.179028132992327,0.177383592017738,0.292108362779741,0.346913580246914,0,NA,0,0.607176581680831
"1221",1,2017,3,6,0.311028500619579,0.215102974828375,0.00487187739293523,1,0.13903743315508,0.0792838874680307,NA,0.352179034157833,0.149382716049383,0,NA,0,0.487252124645892
"1222",2,2017,3,7,0.460966542750929,0.573226544622426,0.00412833346280616,0.847058823529412,0.203208556149733,0.104859335038363,0.0221729490022173,0.434628975265018,0.298765432098765,0,NA,0,0.50519357884797
"1223",3,2017,3,8,0.567534076827757,0.568649885583524,0.00286319901452685,0.988235294117647,0.288770053475936,0.258312020460358,0.155210643015521,0.517078916372202,0.496296296296296,0.0264900662251656,NA,0,0.478753541076487
"1224",4,2017,3,9,0.58364312267658,0.340961098398169,0.00271892929674061,1,0.443850267379679,0.258312020460358,0.352549889135255,0.540636042402827,0.607407407407407,0.00441501103752759,NA,0,0.531633616619452
"1225",5,2017,3,10,0.381660470879802,0.422196796338673,0.00257465957895438,0.670588235294118,0.315508021390374,0.179028132992327,0.110864745011086,0.447585394581861,0.371604938271605,0,NA,1,0.481586402266289
"1226",1,2017,3,13,0.218091697645601,0.193363844393593,0.0045944356279617,1,0.224598930481283,0.179028132992327,0.0687361419068736,0.246171967020024,0.222222222222222,0,NA,0,0.651558073654391
"1227",2,2017,3,14,0.26270136307311,0.433638443935927,0.00195319002541367,0.223529411764706,0.529411764705882,0.388746803069054,0.379157427937916,0.246171967020024,0.222222222222222,0.134657836644592,NA,1,0.256846081208687
"1228",3,2017,3,15,0.183395291201983,0.25629290617849,0.00137611115426872,0.976470588235294,0.556149732620321,0.332480818414322,0.266075388026608,0.199057714958775,0.222222222222222,0.300220750551876,0.129807692307692,0,0.517469310670444
"1229",4,2017,3,16,0.263940520446097,0.260869565217391,0.00265234327314696,1,0.411764705882353,0.283887468030691,0.379157427937916,0.28150765606596,0.222222222222222,0,0.225961538461538,0,0.695939565627951
"1230",5,2017,3,17,0.345724907063197,0.292906178489703,0.00365113362705168,1,0.32620320855615,0.179028132992327,0.0909090909090909,0.374558303886926,0.274074074074074,0,0.1875,0,0.617563739376771
"1231",1,2017,3,20,0.410161090458488,0.307780320366133,0.00335149652088027,1,0.229946524064171,0.153452685421995,0.0221729490022173,0.434628975265018,0.385185185185185,0,0.0913461538461539,0,0.611898016997167
"1232",2,2017,3,21,0.496902106567534,0.425629290617849,0.00265234327314696,1,0.18716577540107,0.130434782608696,0.0221729490022173,0.517078916372202,0.385185185185185,0,NA,0,0.504249291784703
"1233",3,2017,3,22,0.387856257744734,0.276887871853547,0.0031184454383025,1,0.497326203208556,0.388746803069054,0.352549889135255,0.517078916372202,0.333333333333333,0,NA,0,0.486307837582625
"1234",4,2017,3,23,0.270136307311029,0.159038901601831,0.00490517040473205,1,0.283422459893048,0.153452685421995,0.133037694013304,0.411071849234393,0.260493827160494,0,NA,0,0.567516525023607
"1235",5,2017,3,24,0.432465923172243,0.379862700228833,0.00441687289837863,1,0.224598930481283,0.130434782608696,0.0909090909090909,0.493521790341578,0.260493827160494,0,NA,0,0.521246458923513
"1236",1,2017,3,27,0.422552664188352,0.606407322654462,0.00339588720327604,0.294117647058824,0.229946524064171,0.153452685421995,0.0221729490022173,0.447585394581861,0.433333333333333,0.0022075055187638,NA,1,0.497639282341832
"1237",2,2017,3,28,0.438661710037175,0.632723112128146,0.00280771066153214,0.388235294117647,0.27807486631016,0.179028132992327,NA,0.447585394581861,0.433333333333333,0.0816777041942605,NA,0,0.462700661000944
"1238",3,2017,3,29,0.495662949194548,0.5720823798627,0.0031184454383025,0.835294117647059,0.299465240641711,0.209718670076726,0.0909090909090909,0.530035335689046,0.482716049382716,0.132450331125828,NA,0,0.538243626062323
"1239",4,2017,3,30,0.444857496902107,0.41304347826087,0.00375101266244215,1,0.336898395721925,0.283887468030691,0.133037694013304,0.530035335689046,0.444444444444444,0,NA,0,0.507082152974504
"1240",5,2017,3,31,0.396530359355638,0.559496567505721,0.00322942214429192,0.411764705882353,0.347593582887701,0.258312020460358,0.246119733924612,0.434628975265018,0.444444444444444,0.0728476821192053,NA,0,0.614730878186969
"1241",1,2017,4,3,0.581164807930607,0.501144164759725,0.00321832447369297,1,0.181818181818182,0.179028132992327,0.155210643015521,0.564193168433451,0.469135802469136,0,NA,0,0.513692162417375
"1242",2,2017,4,4,0.504337050805452,0.662471395881007,0.0018533109900232,0.588235294117647,0.331550802139037,0.209718670076726,0.0909090909090909,0.564193168433451,0.532098765432099,0.264900662251656,NA,0,0.468366383380548
"1243",3,2017,4,5,0.530359355638166,0.646453089244851,0.00240819451997026,0.635294117647059,0.13903743315508,0.104859335038363,NA,0.586572438162544,0.532098765432099,0.0022075055187638,NA,0,0.457979225684608
"1244",4,2017,4,6,0.442379182156134,0.622425629290618,0.00203087371960625,0.6,0.411764705882353,0.388746803069054,0.266075388026608,0.434628975265018,0.460493827160494,0.00441501103752759,NA,0,0.57695939565628
"1245",5,2017,4,7,0.486988847583643,0.569794050343249,0.000521590518150245,1,0.454545454545455,0.283887468030691,0.246119733924612,0.447585394581861,0.507407407407407,0.15673289183223,NA,0,0.559017941454202
"1246",1,2017,4,10,0.670384138785626,0.564073226544622,0.00355125459166121,1,0.262032085561497,0.209718670076726,0.133037694013304,0.692579505300353,0.532098765432099,0,NA,0,0.502360717658168
"1247",2,2017,4,11,0.755885997521685,0.68649885583524,0.00338478953267709,1,0.304812834224599,0.179028132992327,0.133037694013304,0.765606595995289,0.632098765432099,0,NA,0,0.393767705382436
"1248",3,2017,4,12,0.703841387856258,0.732265446224256,0.00341808254447391,0.964705882352941,0.117647058823529,0.104859335038363,NA,0.765606595995289,0.691358024691358,0,NA,0,0.413597733711048
"1249",4,2017,4,13,0.607187112763321,0.524027459954233,0.00411723579220721,1,0.219251336898396,0.179028132992327,0.0687361419068736,0.716136631330978,0.569135802469136,0.00441501103752759,NA,0,0.46081208687441
"1250",5,2017,4,14,0.594795539033457,0.451945080091533,0.00436138454538392,1,0.171122994652406,0.104859335038363,0.0421286031042129,0.599528857479387,0.569135802469136,0,NA,0,0.389990557129367
"1251",1,2017,4,17,0.754646840148699,0.670480549199085,0.00267453861434485,1,0.32620320855615,0.153452685421995,0.155210643015521,0.848056537102473,0.704938271604938,0,NA,0,0.364494806421152
"1252",2,2017,4,18,0.607187112763321,0.51487414187643,0.0040617474392125,1,0.310160427807487,0.232736572890026,0.133037694013304,0.692579505300353,0.593827160493827,0,NA,0,0.390934844192635
"1253",3,2017,4,19,0.491945477075589,0.58695652173913,0.00477199835754475,1,0.347593582887701,0.209718670076726,0.133037694013304,0.610129564193168,0.532098765432099,0,NA,0,0.451369216241737
"1254",4,2017,4,20,0.572490706319703,0.695652173913043,0.00348466856806756,0.729411764705882,0.128342245989305,0.104859335038363,NA,0.599528857479387,0.532098765432099,0.0286975717439294,NA,0,0.500472143531634
"1255",5,2017,4,21,0.532837670384139,0.697940503432494,0.00282990600273003,0.764705882352941,0.352941176470588,0.153452685421995,0.0687361419068736,0.599528857479387,0.569135802469136,0.0684326710816777,NA,0,0.555240793201133
"1256",1,2017,4,24,0.567534076827757,0.62929061784897,0.0034957662386665,0.976470588235294,0.144385026737968,0.0792838874680307,NA,0.599528857479387,0.544444444444445,0,NA,0,0.414542020774315
"1257",2,2017,4,25,0.537794299876084,0.70137299771167,0.00326271515608873,0.752941176470588,0.524064171122995,0.437340153452685,0.443458980044346,0.530035335689046,0.569135802469136,0.0022075055187638,NA,0,0.586402266288952
"1258",3,2017,4,26,0.578686493184635,0.765446224256293,0.00224172946098614,0.352941176470588,0.363636363636364,0.283887468030691,0.266075388026608,0.530035335689046,0.580246913580247,0.264900662251656,NA,0,0.498583569405099
"1259",4,2017,4,27,0.656753407682776,0.810068649885583,0.00256356190835544,0.317647058823529,0.0909090909090909,0.153452685421995,0.0421286031042129,0.646643109540636,0.632098765432099,0.00883002207505519,NA,0,0.553352219074599
"1260",5,2017,4,28,0.721189591078067,0.795194508009153,0.00277441764973532,0.376470588235294,0.133689839572193,0.104859335038363,NA,0.822143698468787,0.680246913580247,0,NA,0,0.712936732766761
"1261",1,2017,5,1,0.604708798017348,0.717391304347826,0.00290758969692262,0.623529411764706,0.224598930481283,0.104859335038363,NA,0.692579505300353,0.580246913580247,0,NA,0,0.507082152974504
"1262",2,2017,5,2,0.754646840148699,0.767734553775744,0.00153147854265389,0.917647058823529,0.358288770053476,0.209718670076726,0.310421286031042,0.692579505300353,0.766666666666667,0,NA,0,0.605288007554296
"1263",3,2017,5,3,0.656753407682776,0.548054919908467,0.00246368287296497,1,0.433155080213904,0.209718670076726,0.133037694013304,0.705535924617197,0.691358024691358,0,NA,0,0.577903682719547
"1264",4,2017,5,4,0.577447335811648,0.518306636155606,0.0038175986860358,1,0.240641711229947,0.130434782608696,0.0421286031042129,0.586572438162544,0.555555555555556,0,NA,0,0.565627950897073
"1265",5,2017,5,5,0.561338289962825,0.715102974828375,0.00270783162614167,0.576470588235294,0.304812834224599,0.309462915601023,0.133037694013304,0.575971731448763,0.555555555555556,0.00441501103752759,NA,1,0.636449480642115
"1266",1,2017,5,8,0.519206939281289,0.521739130434783,0.00239709684937132,1,0.315508021390374,0.130434782608696,0.0909090909090909,0.493521790341578,0.520987654320988,0.0022075055187638,NA,0,0.506137865911237
"1267",2,2017,5,9,0.55638166047088,0.52745995423341,0.00276331997913638,1,0.219251336898396,0.130434782608696,NA,0.564193168433451,0.520987654320988,0,NA,0,0.518413597733711
"1268",3,2017,5,10,0.600991325898389,0.583524027459954,0.0029852733911152,1,0.149732620320856,0.0792838874680307,NA,0.646643109540636,0.593827160493827,0,NA,0,0.534466477809254
"1269",4,2017,5,11,0.558859975216853,0.573226544622426,1,1,0.149732620320856,0.0792838874680307,NA,0.540636042402827,0.549382716049383,0,NA,0,0.551463644948064
"1270",5,2017,5,12,0.566294919454771,0.630434782608696,0.00315173845009932,1,0.18716577540107,0.130434782608696,0.0221729490022173,0.586572438162544,0.569135802469136,0,NA,0,0.675165250236072
"1271",1,2017,5,15,0.628252788104089,0.624713958810069,0.00183111564882531,1,0.422459893048128,0.258312020460358,0.330376940133038,0.623085983510012,0.544444444444445,0.00441501103752759,NA,0,0.592067988668555
"1272",2,2017,5,16,0.716232961586122,0.653318077803204,0.00282990600273003,1,0.240641711229947,0.130434782608696,0.133037694013304,0.752650176678445,0.632098765432099,0,NA,0,0.559017941454202
"1273",3,2017,5,17,0.837670384138786,0.757437070938215,0.00284100367332897,1,0.224598930481283,0.0792838874680307,0.0687361419068736,0.882214369846879,0.777777777777778,0,NA,0,0.614730878186969
"1274",4,2017,5,18,0.926889714993804,0.863844393592677,0.0026079525907512,1,0.245989304812834,0.104859335038363,0.0687361419068736,0.904593639575972,0.777777777777778,0,NA,0,0.763928234183192
"1275",5,2017,5,19,0.924411400247832,0.871853546910755,0.00245258520236603,1,0.251336898395722,0.130434782608696,0.110864745011086,0.904593639575972,0.902469135802469,0,NA,0,0.823418319169027
"1276",1,2017,5,22,0.598513011152417,0.741418764302059,0.00355125459166121,0.623529411764706,0.144385026737968,0.104859335038363,NA,0.540636042402827,0.632098765432099,0.0286975717439294,NA,0,0.582625118035883
"1277",2,2017,5,23,0.666666666666667,0.754004576659039,0.00267453861434485,0.788235294117647,0.122994652406417,0.0792838874680307,NA,0.636042402826855,0.632098765432099,0.101545253863135,NA,0,0.525967894239849
"1278",3,2017,5,24,0.667905824039653,0.731121281464531,0.0020974597431999,0.976470588235294,0.171122994652406,0.179028132992327,0.0421286031042129,0.636042402826855,0.666666666666667,0.00883002207505519,NA,0,0.508970727101039
"1279",4,2017,5,25,0.609665427509294,0.768878718535469,0.00194209235481472,0.494117647058824,0.363636363636364,0.232736572890026,0.133037694013304,0.636042402826855,0.666666666666667,0.0176600441501104,NA,0,0.604343720491029
"1280",5,2017,5,26,0.66542750929368,0.784897025171625,0.00136501348366977,0.823529411764706,0.294117647058824,0.283887468030691,0.223946784922395,0.681978798586572,0.660493827160494,0.132450331125828,NA,0,0.636449480642115
"1281",1,2017,5,29,0.617100371747212,0.75629290617849,0.00277441764973532,0.917647058823529,0.240641711229947,0.130434782608696,NA,0.564193168433451,0.660493827160494,0.0198675496688742,NA,0,0.254013220018886
"1282",2,2017,5,30,0.603469640644362,0.760869565217391,0.00347357089746862,0.952941176470588,0.122994652406417,0.130434782608696,0.0221729490022173,0.540636042402827,0.655555555555556,0.00883002207505519,NA,0,0.514636449480642
"1283",3,2017,5,31,0.677819083023544,0.819221967963387,0.00302966407351097,0.517647058823529,0.0962566844919786,0.104859335038363,NA,0.705535924617197,0.655555555555556,0.0198675496688742,NA,0,0.535410764872521
"1284",4,2017,6,1,0.743494423791822,0.776887871853547,0.0026856362849438,0.964705882352941,0.165775401069519,0.179028132992327,0.0909090909090909,0.752650176678445,0.691358024691358,0.00662251655629139,NA,0,0.521246458923513
"1285",5,2017,6,2,0.738537794299876,0.643020594965675,0.00275222230853743,1,0.213903743315508,0.179028132992327,0.0909090909090909,0.705535924617197,0.680246913580247,0,NA,0,0.599622285174693
"1286",1,2017,6,5,0.670384138785626,0.821510297482837,0.00216404576679355,0.458823529411765,0.192513368983957,0.104859335038363,NA,0.646643109540636,0.666666666666667,0.0242825607064018,NA,0,0.523135033050047
"1287",2,2017,6,6,0.599752168525403,0.766590389016018,0.00204197139020519,0.705882352941177,0.320855614973262,0.232736572890026,0.133037694013304,0.564193168433451,0.638271604938272,0.0022075055187638,NA,0,0.526912181303116
"1288",3,2017,6,7,0.612143742255266,0.691075514874142,0.00287429668512579,1,0.251336898395722,0.179028132992327,NA,0.610129564193168,0.607407407407407,0.011037527593819,NA,0,0.541076487252125
"1289",4,2017,6,8,0.664188351920694,0.715102974828375,0.0029297850381205,1,0.133689839572193,0.0792838874680307,NA,0.636042402826855,0.607407407407407,0,NA,0,0.526912181303116
"1290",5,2017,6,9,0.713754646840149,0.684210526315789,0.0020974597431999,1,0.219251336898396,0.232736572890026,0.0909090909090909,0.765606595995289,0.64320987654321,0,NA,0,0.630783758262512
"1291",1,2017,6,12,0.936802973977695,0.844393592677345,0.00294088270871944,1,0.20855614973262,0.104859335038363,0.0221729490022173,0.917550058892815,0.865432098765432,0,NA,0,0.662889518413598
"1292",2,2017,6,13,0.961586121437423,0.866132723112128,0.00261905026135015,0.988235294117647,0.149732620320856,0.104859335038363,0.0421286031042129,0.928150765606596,0.91358024691358,0,NA,0,0.686496694995279
"1293",3,2017,6,14,0.855018587360595,0.87299771167048,0.0027411246379385,0.894117647058823,0.229946524064171,0.153452685421995,NA,0.928150765606596,0.829629629629629,0.0596026490066225,NA,1,0.615675165250236
"1294",4,2017,6,15,0.76456009913259,0.739130434782609,0.00310734776770356,1,0.176470588235294,0.130434782608696,0,0.716136631330978,0.766666666666667,0.00441501103752759,NA,0,0.631728045325779
"1295",5,2017,6,16,0.714993804213135,0.826086956521739,0.0029297850381205,0.905882352941176,0.245989304812834,0.130434782608696,NA,0.716136631330978,0.754320987654321,0,NA,0,0.524079320113314
"1296",1,2017,6,19,0.878562577447336,0.973684210526316,0.00226392480218402,0.835294117647059,0.181818181818182,0.153452685421995,0.0687361419068736,0.848056537102473,0.838271604938271,0,NA,1,0.677053824362606
"1297",2,2017,6,20,0.828996282527881,0.869565217391304,0.00255246423775649,0.788235294117647,0.224598930481283,0.209718670076726,0.133037694013304,0.858657243816254,0.840740740740741,0.304635761589404,NA,0,0.671388101983003
"1298",3,2017,6,21,0.856257744733581,0.81578947368421,0.00265234327314696,1,0.224598930481283,0.130434782608696,0.110864745011086,0.798586572438163,0.854320987654321,0.00662251655629139,NA,0,0.606232294617564
"1299",4,2017,6,22,0.835192069392813,0.826086956521739,0.00282990600273003,1,0.101604278074866,0.104859335038363,NA,0.798586572438163,0.816049382716049,0,NA,0,0.701605288007554
"1300",5,2017,6,23,0.883519206939281,0.955377574370709,0.00217514343739249,0.905882352941176,0.203208556149733,0.130434782608696,0.0909090909090909,0.798586572438163,0.816049382716049,0,NA,0,0.652502360717658
"1301",1,2017,6,26,0.793060718711276,0.732265446224256,0.00296307804991733,1,0.18716577540107,0.104859335038363,NA,0.798586572438163,0.766666666666667,0,NA,0,0.535410764872521
"1302",2,2017,6,27,0.763320941759604,0.772311212814645,0.00288539435572473,0.929411764705882,0.128342245989305,0.153452685421995,0,0.752650176678445,0.718518518518519,0.0397350993377483,NA,0,0.618508026440038
"1303",3,2017,6,28,0.759603469640645,0.710526315789474,0.00325161748548979,1,0.229946524064171,0.153452685421995,0.0909090909090909,0.742049469964664,0.718518518518519,0,NA,0,0.593012275731822
"1304",4,2017,6,29,0.820322180916976,0.812356979405034,0.0033625941914792,1,0.245989304812834,0.153452685421995,0.110864745011086,0.787985865724382,0.72962962962963,0,NA,0,0.62795089707271
"1305",5,2017,6,30,0.878562577447336,0.890160183066361,0.00290758969692262,1,0.262032085561497,0.153452685421995,0.0687361419068736,0.858657243816254,0.877777777777778,0,NA,0,0.609065155807365
"1306",1,2017,7,3,0.892193308550186,0.866132723112128,0.00282990600273003,0.952941176470588,0.144385026737968,0.209718670076726,0.223946784922395,0.858657243816254,0.854320987654321,0,NA,1,0.486307837582625
"1307",2,2017,7,4,0.84634448574969,0.836384439359268,0.0031184454383025,1,0.128342245989305,0.0792838874680307,NA,0.858657243816254,0.840740740740741,0.0993377483443709,NA,0,0.304060434372049
"1308",3,2017,7,5,0.84634448574969,0.808924485125858,0.00356235226226015,0.952941176470588,0.20855614973262,0.153452685421995,NA,0.822143698468787,0.840740740740741,0,NA,0,0.570349386213409
"1309",4,2017,7,6,0.799256505576208,0.824942791762014,0.00346247322686969,1,0.171122994652406,0.0792838874680307,NA,0.822143698468787,0.840740740740741,0,NA,0,0.480642115203022
"1310",5,2017,7,7,0.799256505576208,0.909610983981693,0.00235270616697556,0.752941176470588,0.240641711229947,0.209718670076726,0.0909090909090909,0.765606595995289,0.816049382716049,0.00441501103752759,NA,1,0.540132200188857
"1311",1,2017,7,10,0.841387856257745,0.807780320366133,0.00310734776770356,1,0.155080213903743,0.0792838874680307,NA,0.811542991755006,0.802469135802469,0,NA,0,0.533522190745987
"1312",2,2017,7,11,0.872366790582404,0.925629290617849,0.00276331997913638,0.952941176470588,0.155080213903743,0.0792838874680307,NA,0.822143698468787,0.816049382716049,0,NA,0,0.506137865911237
